game_id,season,week,start_date,home_team,away_team,selected_side,selected_team,market_role,spread_bucket,total_bucket,season_phase,market_spread_home,market_home_margin,market_total,books,actual_home_margin,market_margin_residual_home,aligned_residual,hit,margin_power_edge,margin_power_z,abs_margin_power_z,structural_z,structural_z_aligned,structural_members,line_elo_z,line_elo_z_aligned,confirmation_count,confirmation_combination,narrative_state,narrative_z,football_lab_edge,elo_edge,efficiency_power_edge,line_elo_edge,narrative_interaction_edge,structural_strength,line_elo_strength,joint_confirmation_strength
401310733,2021,9,2021-10-31T02:30:00+00:00,San Diego State,Fresno State,home,San Diego State,underdog,<3,<45,mid_5_9,2.0,-2.0,44.125,4,-10.0,-8.0,-8.0,False,10.74656089239151,1.1843769745465313,1.1843769745465313,0.5837447360429122,0.5837447360429122,elo_edge|efficiency_power_edge,0.5110857909283958,0.5110857909283958,2,structural+market,agrees,0.1993917765500092,,6.14,1.909267125875873,5.128546171318749,0.13131099080490413,strong_>=0.50,strong_>=0.50,strong_both_>=0.50
401309583,2021,11,2021-11-10T01:00:00+00:00,Eastern Michigan,Ohio,home,Eastern Michigan,favorite,3-6.5,55-64.5,late_10_plus,-6.125,6.125,61.75,4,-8.0,-14.125,-14.125,False,10.188355683704685,1.1228572564841055,1.1228572564841055,0.2595990320149145,0.2595990320149145,elo_edge|efficiency_power_edge,0.07159769574679146,0.07159769574679146,2,structural+market,agrees,1.0838967250475344,,2.495000000000001,1.4410279401955188,0.7184548952739256,0.7138085399449035,moderate_0.25_0.50,weak_<0.25,weak_any_<0.25
401282255,2021,11,2021-11-13T20:30:00+00:00,Middle Tennessee,Florida International,home,Middle Tennessee,favorite,7-13.5,45-54.5,late_10_plus,-10.375,10.375,54.75,4,40.0,29.625,29.625,True,10.394170570347605,1.1455400863865872,1.1455400863865872,0.03082904032349977,0.03082904032349977,elo_edge|efficiency_power_edge,0.10219192650246134,0.10219192650246134,2,structural+market,agrees,0.4605078457121702,,1.6449999999999996,-3.2183923646070767,1.0254560441836116,0.30327099010891584,weak_<0.25,weak_<0.25,weak_any_<0.25
401310744,2021,11,2021-11-14T03:30:00+00:00,San José State,Utah State,away,Utah State,underdog,3-6.5,55-64.5,late_10_plus,-4.375,4.375,57.875,4,-31.0,-35.375,35.375,True,-12.160295415803054,-1.3401844588586154,1.3401844588586154,-0.286895966472247,0.286895966472247,elo_edge|efficiency_power_edge,-0.1934141929570036,0.1934141929570036,2,structural+market,agrees,-0.45035475047962537,,-2.795,-1.497932037073633,-1.9408358369080907,-0.29658459101167106,moderate_0.25_0.50,weak_<0.25,weak_any_<0.25
401331160,2021,14,2021-12-04T17:00:00+00:00,Northern Illinois,Kent State,home,Northern Illinois,underdog,3-6.5,65+,late_10_plus,3.75,-3.75,75.5,4,18.0,21.75,21.75,True,9.820726601089582,1.0823409066506195,1.0823409066506195,0.3802708400419853,0.3802708400419853,elo_edge|efficiency_power_edge,0.4618169578487697,0.4618169578487697,2,structural+market,opposes,-0.31069505285619514,,2.45,5.138679309248889,4.634152686426778,-0.20461062103279187,moderate_0.25_0.50,moderate_0.25_0.50,moderate_both_>=0.25
401301056,2021,15,2021-12-11T20:00:00+00:00,Army,Navy,home,Army,underdog,3-6.5,<45,late_10_plus,3.5,-3.5,35.5,4,-4.0,-0.5,-0.5,False,17.33484686329426,1.9104710509491165,1.9104710509491165,2.393791644181774,2.393791644181774,elo_edge|efficiency_power_edge,1.7999493799099153,1.7999493799099153,2,structural+market,opposes,-0.011185230828176018,,16.64,29.28843147251015,18.061788577874694,-0.007366119946581537,strong_>=0.50,strong_>=0.50,strong_both_>=0.50
401415623,2022,3,2022-09-17T16:00:00+00:00,Miami (OH),Cincinnati,home,Miami (OH),underdog,14+,45-54.5,early_1_4,24.0,-24.0,50.75,4,-21.0,3.0,3.0,True,26.732995179524316,2.792262698251888,2.792262698251888,1.5143847667343941,1.5143847667343941,elo_edge|efficiency_power_edge,0.837869570465128,0.837869570465128,2,structural+market,agrees,0.15125195812979245,8.271007958735446,14.18,9.06392078869143,7.419766804315742,0.07568224164173637,strong_>=0.50,strong_>=0.50,strong_both_>=0.50
401403989,2022,3,2022-09-17T19:30:00+00:00,Oregon,BYU,away,BYU,underdog,3-6.5,55-64.5,early_1_4,-3.625,3.625,57.875,4,21.0,17.375,-17.375,False,-25.771731869941455,-2.6918586969597986,2.6918586969597986,-1.0476380377884544,1.0476380377884544,elo_edge|efficiency_power_edge,-0.006811749692345964,0.006811749692345964,2,structural+market,agrees,-0.3456904516327404,0.20647256818226323,-9.445,-7.127229421954191,-0.060321553650073856,-0.1729738154613466,strong_>=0.50,weak_<0.25,weak_any_<0.25
401403885,2022,3,2022-09-17T22:00:00+00:00,LSU,Mississippi State,home,LSU,underdog,3-6.5,45-54.5,early_1_4,3.0,-3.0,53.0,4,15.0,18.0,18.0,True,23.4971909456334,2.4542827824039435,2.4542827824039435,0.7969226484571693,0.7969226484571693,elo_edge|efficiency_power_edge,0.5900063073702353,0.5900063073702353,2,structural+market,opposes,-0.3456904516327404,8.012977141907237,2.22,17.08965804837365,5.22480988458905,-0.1729738154613466,strong_>=0.50,strong_>=0.50,strong_both_>=0.50
401405088,2022,3,2022-09-17T23:00:00+00:00,Ohio State,Toledo,away,Toledo,underdog,14+,55-64.5,early_1_4,-32.125,32.125,63.0,4,56.0,23.875,-23.875,False,-10.319302593048668,-1.0778516776381843,1.0778516776381843,-1.1927866205960076,1.1927866205960076,elo_edge|efficiency_power_edge,-0.5210495437211891,0.5210495437211891,2,structural+market,agrees,-0.07382465725228833,-3.744487955532133,-15.225000000000001,2.394113149847094,-4.614162208755435,-0.03693978986038346,strong_>=0.50,strong_>=0.50,strong_both_>=0.50
401405087,2022,3,2022-09-17T23:30:00+00:00,Maryland,SMU,away,SMU,underdog,<3,65+,early_1_4,-2.875,2.875,73.75,4,7.0,4.125,-4.125,False,-21.12306963283509,-2.2063056912350114,2.2063056912350114,-1.043490008300402,1.043490008300402,elo_edge|efficiency_power_edge,-0.052606705799228645,0.052606705799228645,2,structural+market,opposes,0.294688431834668,5.0260994332349584,-3.455,-21.08895190371602,-0.46585948831730084,0.14745383387365674,strong_>=0.50,weak_<0.25,weak_any_<0.25
401415220,2022,4,2022-09-24T00:00:00+00:00,Air Force,Nevada,away,Nevada,underdog,14+,45-54.5,early_1_4,-24.0,24.0,46.875,4,28.0,4.0,-4.0,False,-9.584750694111893,-1.0011276946517127,1.0011276946517127,-2.008629907225924,2.008629907225924,elo_edge|efficiency_power_edge,-0.1293780523573949,0.1293780523573949,2,structural+market,opposes,0.17384257623900026,-4.0212982575764045,-14.7,-21.67652476487679,-1.145709322699858,0.0869859539355641,strong_>=0.50,weak_<0.25,weak_any_<0.25
401404078,2022,4,2022-09-24T16:00:00+00:00,SMU,TCU,home,SMU,underdog,<3,65+,early_1_4,2.5,-2.5,72.25,4,-8.0,-5.5,-5.5,False,13.581991651303994,1.418639714750419,1.418639714750419,1.4103212100317148,1.4103212100317148,elo_edge|efficiency_power_edge,0.09966852298086859,0.09966852298086859,2,structural+market,opposes,-0.5470209457025887,-1.676502875953683,11.4,12.68463221543341,0.8826161306205451,-0.2737139532450117,strong_>=0.50,weak_<0.25,weak_any_<0.25
401411123,2022,4,2022-09-24T16:00:00+00:00,Wake Forest,Clemson,home,Wake Forest,underdog,7-13.5,55-64.5,early_1_4,7.625,-7.625,58.0,4,-6.0,1.625,1.625,True,30.25866728189916,3.1605193276201113,3.1605193276201113,0.438070654381601,0.438070654381601,elo_edge|efficiency_power_edge,0.3287266213206297,0.3287266213206297,2,structural+market,opposes,-0.3456904516327404,2.135714264351905,4.485,1.7215573443803418,2.9110436260570625,-0.1729738154613466,moderate_0.25_0.50,moderate_0.25_0.50,moderate_both_>=0.25
401404126,2022,4,2022-09-24T19:30:00+00:00,North Carolina,Notre Dame,away,Notre Dame,underdog,<3,55-64.5,early_1_4,-2.625,2.625,55.5,4,-13.0,-15.625,15.625,True,-10.358602099083598,-1.0819565130307074,1.0819565130307074,-0.9413871413054349,0.9413871413054349,elo_edge|efficiency_power_edge,-0.6071689154310054,0.6071689154310054,2,structural+market,agrees,-0.3234811711456372,0.1562462804267284,-8.565,-6.221291004847724,-5.376793622934019,-0.16186091382822076,strong_>=0.50,strong_>=0.50,strong_both_>=0.50
401403898,2022,4,2022-09-24T20:00:00+00:00,Ole Miss,Tulsa,away,Tulsa,underdog,14+,65+,early_1_4,-21.0,21.0,66.5,4,8.0,-13.0,13.0,True,-15.942584964871653,-1.6652038057156682,1.6652038057156682,-0.43337980066257553,0.43337980066257553,elo_edge|efficiency_power_edge,-0.34796373446754336,0.34796373446754336,2,structural+market,opposes,0.294688431834668,-4.303255406812447,-8.54,7.939899295504638,-3.0813981759413593,0.14745383387365674,moderate_0.25_0.50,moderate_0.25_0.50,moderate_both_>=0.25
401403896,2022,4,2022-09-24T23:00:00+00:00,Kentucky,Northern Illinois,away,Northern Illinois,underdog,14+,45-54.5,early_1_4,-26.875,26.875,53.0,4,8.0,-18.875,18.875,True,-15.204119217897023,-1.5880710211037394,1.5880710211037394,-1.9300747954370312,1.9300747954370312,elo_edge|efficiency_power_edge,-1.2094278639930438,1.2094278639930438,2,structural+market,opposes,0.04828768861476122,-9.259307405026359,-9.814999999999998,-30.958477034122584,-10.710106959115976,0.02416180632139163,strong_>=0.50,strong_>=0.50,strong_both_>=0.50
401403892,2022,4,2022-09-24T23:30:00+00:00,Alabama,Vanderbilt,away,Vanderbilt,underdog,14+,55-64.5,early_1_4,-40.5,40.5,60.75,4,52.0,11.5,-11.5,False,-14.799457693707637,-1.5458041044404984,1.5458041044404984,-1.4591741988001958,1.4591741988001958,elo_edge|efficiency_power_edge,-0.12910837922993199,0.12910837922993199,2,structural+market,agrees,-0.18810550020210706,-11.463096525684929,-10.04,-17.24840880875624,-1.143321228192434,-0.09412272142764022,strong_>=0.50,weak_<0.25,weak_any_<0.25
401415225,2022,4,2022-09-25T02:30:00+00:00,San José State,Western Michigan,away,Western Michigan,underdog,3-6.5,45-54.5,early_1_4,-6.5,6.5,48.75,4,28.0,21.5,-21.5,False,-18.548339440025238,-1.9373749924051107,1.9373749924051107,-0.6580947632515537,0.6580947632515537,elo_edge|efficiency_power_edge,-1.2417623373677547,1.2417623373677547,2,structural+market,agrees,-0.20275220011558182,-2.7998057177871805,-8.4,1.3207334491172844,-10.996445382944312,-0.10145151965155724,strong_>=0.50,strong_>=0.50,strong_both_>=0.50
401426578,2022,5,2022-10-01T23:00:00+00:00,Western Kentucky,Troy,home,Western Kentucky,favorite,3-6.5,55-64.5,mid_5_9,-5.125,5.125,55.0,4,-7.0,-12.125,-12.125,False,13.906730306913836,1.4525586837492368,1.4525586837492368,1.6337873773988094,1.6337873773988094,elo_edge|efficiency_power_edge,0.33441783389674357,0.33441783389674357,2,structural+market,opposes,-0.12612036286737624,4.351438864868257,16.255,7.529481087048696,2.961442246125234,-0.06310709558074891,strong_>=0.50,moderate_0.25_0.50,moderate_both_>=0.25
401411125,2022,5,2022-10-01T23:30:00+00:00,Clemson,NC State,away,NC State,underdog,3-6.5,45-54.5,mid_5_9,-6.5,6.5,45.75,4,10.0,3.5,-3.5,False,-10.493591505926894,-1.096056163401212,1.096056163401212,-0.03582680074162156,0.03582680074162156,elo_edge|efficiency_power_edge,-0.04911510330430748,0.04911510330430748,2,structural+market,agrees,-0.3456904516327404,4.945613154409884,2.0,-5.70329492743231,-0.4349395489867671,-0.1729738154613466,weak_<0.25,weak_<0.25,weak_any_<0.25
401415236,2022,6,2022-10-08T02:30:00+00:00,San José State,UNLV,away,UNLV,underdog,3-6.5,45-54.5,mid_5_9,-6.5,6.5,51.5,4,33.0,26.5,-26.5,False,-14.114899307584299,-1.4743019463953062,1.4743019463953062,-1.0106925047047504,1.0106925047047504,elo_edge|efficiency_power_edge,-0.287676004718219,0.287676004718219,2,structural+market,agrees,-0.5470209457025887,-3.062362289726063,-2.24,-23.026417099318095,-2.547519262480791,-0.2737139532450117,strong_>=0.50,moderate_0.25_0.50,moderate_both_>=0.25
401405109,2022,6,2022-10-08T16:00:00+00:00,Maryland,Purdue,home,Maryland,favorite,3-6.5,55-64.5,mid_5_9,-3.0,3.0,59.5,4,-2.0,-5.0,-5.0,False,13.854015570906803,1.4470526269077881,1.4470526269077881,0.30945534501297245,0.30945534501297245,elo_edge|efficiency_power_edge,0.307462585507153,0.307462585507153,2,structural+market,agrees,1.515755272709829,2.8006468577238888,-1.26,11.623435153801895,2.7227396314782526,0.7584414657331002,moderate_0.25_0.50,moderate_0.25_0.50,moderate_both_>=0.25
401415632,2022,6,2022-10-08T19:30:00+00:00,Navy,Tulsa,home,Navy,underdog,3-6.5,45-54.5,mid_5_9,4.5,-4.5,45.75,4,32.0,36.5,36.5,True,12.49484522359979,1.3050872154052913,1.3050872154052913,0.018571080942676982,0.018571080942676982,elo_edge|efficiency_power_edge,0.14782319163877944,0.14782319163877944,2,structural+market,agrees,0.3951210013943423,0.3234971240463169,1.3200000000000003,-2.582459098495235,1.3090505358973044,0.1977074774766918,weak_<0.25,weak_<0.25,weak_any_<0.25
401426582,2022,6,2022-10-08T22:00:00+00:00,UTSA,Western Kentucky,away,Western Kentucky,underdog,3-6.5,65+,mid_5_9,-6.5,6.5,72.5,4,3.0,-3.5,3.5,True,-15.38736217801889,-1.607210757554126,1.607210757554126,-1.0984724940287083,1.0984724940287083,elo_edge|efficiency_power_edge,-0.709396456267681,0.709396456267681,2,structural+market,agrees,-0.2772840558947875,-2.143414287939967,-14.84,4.129282216859348,-6.282071175340807,-0.13874517183851576,strong_>=0.50,strong_>=0.50,strong_both_>=0.50
401415232,2022,6,2022-10-09T01:45:00+00:00,Boise State,Fresno State,away,Fresno State,underdog,7-13.5,45-54.5,mid_5_9,-10.125,10.125,45.125,4,20.0,9.875,-9.875,False,-11.521976663756913,-1.2034710451367252,1.2034710451367252,-0.5327875434899676,0.5327875434899676,elo_edge|efficiency_power_edge,-1.1740519724454739,1.1740519724454739,2,structural+market,agrees,-0.15549494639806602,-4.324353142276111,-3.825,-5.923982854396781,-10.396835210110911,-0.0778053140790993,strong_>=0.50,strong_>=0.50,strong_both_>=0.50
401405118,2022,8,2022-10-22T19:30:00+00:00,Maryland,Northwestern,home,Maryland,favorite,14+,45-54.5,mid_5_9,-14.25,14.25,51.125,4,7.0,-7.25,-7.25,False,9.666877892298263,1.0097058846550306,1.0097058846550306,0.2928229581211561,0.2928229581211561,elo_edge|efficiency_power_edge,0.47969530720912595,0.47969530720912595,2,structural+market,agrees,0.2964072058318015,8.616824033751318,1.25,5.2588094139027035,4.247949134422527,0.14831386022033693,moderate_0.25_0.50,moderate_0.25_0.50,moderate_both_>=0.25
401415647,2022,9,2022-10-29T19:30:00+00:00,Tulsa,SMU,away,SMU,favorite,<3,55-64.5,mid_5_9,1.125,-1.125,63.5,4,-11.0,-9.875,9.875,True,-10.967599629769104,-1.1455663359046928,1.1455663359046928,-0.19156809822052312,0.19156809822052312,elo_edge|efficiency_power_edge,-0.41429566834472675,0.41429566834472675,2,structural+market,agrees,-0.5240020142362588,1.1494022750684507,-4.175,4.449878325280618,-3.66880163155889,-0.26219592494897864,weak_<0.25,moderate_0.25_0.50,weak_any_<0.25
401416649,2022,13,2022-11-23T00:00:00+00:00,Ohio,Bowling Green,home,Ohio,favorite,3-6.5,45-54.5,late_10_plus,-5.5,5.5,52.5,4,24.0,18.5,18.5,True,9.591655749107852,1.001848927995194,1.001848927995194,1.1293660170309197,1.1293660170309197,elo_edge|efficiency_power_edge,0.17737951553559259,0.17737951553559259,2,structural+market,opposes,-0.4499711260769062,9.227570303645921,9.8,8.580598573327045,1.5707870145063048,-0.2251529429214628,strong_>=0.50,weak_<0.25,weak_any_<0.25
401403964,2022,13,2022-11-27T00:30:00+00:00,Vanderbilt,Tennessee,away,Tennessee,favorite,14+,55-64.5,late_10_plus,14.0,-14.0,63.875,4,-56.0,-42.0,42.0,True,-11.67414332397692,-1.2193648604909932,1.2193648604909932,-0.5511408238485431,0.5511408238485431,elo_edge|efficiency_power_edge,-1.5092519521185042,1.5092519521185042,2,structural+market,agrees,-0.9165797482462058,-5.404784048408917,-5.379999999999999,-2.7831248880914856,-13.365203760128296,-0.458630822690999,strong_>=0.50,strong_>=0.50,strong_both_>=0.50
401437031,2022,14,2022-12-04T01:00:00+00:00,Michigan,Purdue,home,Michigan,favorite,14+,45-54.5,late_10_plus,-15.625,15.625,53.75,4,21.0,5.375,5.375,True,10.295714959608596,1.075387948132663,1.075387948132663,0.15399173745253975,0.15399173745253975,elo_edge|efficiency_power_edge,0.5277377891174937,0.5277377891174937,2,structural+market,agrees,0.12608396786061274,4.87881488630136,7.754999999999999,-13.915497747569653,4.67339006822176,0.06308888453918299,weak_<0.25,strong_>=0.50,weak_any_<0.25
401520268,2023,4,2023-09-23T16:00:00+00:00,Syracuse,Army,away,Army,underdog,7-13.5,45-54.5,early_1_4,-13.0,13.0,50.166666666666664,3,13.0,0.0,-0.0,False,-12.75359214529897,-1.3624144076663365,1.3624144076663365,-0.23560071800253923,0.23560071800253923,football_lab_edge|elo_edge|efficiency_power_edge,-0.7583304864311983,0.7583304864311983,2,structural+market,opposes,0.02766793259154899,4.041822001077122,-6.74,-7.989016174106613,-6.171389281623024,0.01271180679938537,weak_<0.25,strong_>=0.50,weak_any_<0.25
401520270,2023,4,2023-09-23T16:00:00+00:00,Texas A&M,Auburn,away,Auburn,underdog,7-13.5,45-54.5,early_1_4,-9.0,9.0,51.166666666666664,3,17.0,8.0,-8.0,False,-19.287983743241597,-2.0604569008671567,2.0604569008671567,-0.18577928553121406,0.18577928553121406,football_lab_edge|elo_edge|efficiency_power_edge,-0.6610442341377041,0.6610442341377041,2,structural+market,agrees,-0.501975652833659,1.6992852823159392,-4.46,-3.2044411135870297,-5.379661472447287,-0.2306286346369754,weak_<0.25,strong_>=0.50,weak_any_<0.25
401531871,2023,4,2023-09-23T18:00:00+00:00,Ball State,Georgia Southern,home,Ball State,underdog,3-6.5,55-64.5,early_1_4,6.0,-6.0,60.833333333333336,3,-37.0,-31.0,-31.0,False,25.36841072884375,2.710004199821758,2.710004199821758,0.06609903856191023,0.06609903856191023,football_lab_edge|elo_edge|efficiency_power_edge,0.36727502751838015,0.36727502751838015,2,structural+market,opposes,-0.5661979932219132,0.5786711221312473,2.42,-4.952797229169901,2.9889305636407064,-0.26013506705719935,weak_<0.25,moderate_0.25_0.50,weak_any_<0.25
401525506,2023,4,2023-09-23T19:30:00+00:00,Louisville,Boston College,home,Louisville,favorite,7-13.5,45-54.5,early_1_4,-13.833333333333334,13.833333333333334,53.5,3,28.0,14.166666666666666,14.166666666666666,True,14.926611879654361,1.5945492729262651,1.5945492729262651,0.6207942751695388,0.6207942751695388,football_lab_edge|elo_edge|efficiency_power_edge,1.1425755681502952,1.1425755681502952,2,structural+market,agrees,0.01860943240075832,3.2084886677437954,1.0266666666666655,13.274012857056809,9.298424289799163,0.008549952496158595,strong_>=0.50,strong_>=0.50,strong_both_>=0.50
401532405,2023,4,2023-09-23T19:30:00+00:00,Bowling Green,Ohio,home,Bowling Green,underdog,7-13.5,<45,early_1_4,13.0,-13.0,44.833333333333336,3,-31.0,-18.0,-18.0,False,21.193400268089537,2.2640048030176296,2.2640048030176296,0.46875687935360055,0.46875687935360055,football_lab_edge|elo_edge|efficiency_power_edge,0.9955640301126386,0.9955640301126386,2,structural+market,agrees,0.19313565364144383,3.878858036187225,6.26,-8.178673754369978,8.102025824546608,0.0887346066439724,moderate_0.25_0.50,strong_>=0.50,moderate_both_>=0.25
401531423,2023,4,2023-09-23T20:00:00+00:00,South Florida,Rice,home,South Florida,underdog,<3,55-64.5,early_1_4,2.5,-2.5,57.333333333333336,3,13.0,15.5,15.5,True,26.342360124651883,2.814047254834775,2.814047254834775,1.01869492094597,1.01869492094597,football_lab_edge|elo_edge|efficiency_power_edge,0.34476165098763034,0.34476165098763034,2,structural+market,opposes,-0.1518321566180064,5.138978202223593,8.2,6.5797979952550865,2.8057138618186857,-0.06975805056904194,strong_>=0.50,moderate_0.25_0.50,moderate_both_>=0.25
401520283,2023,5,2023-09-30T19:30:00+00:00,Maryland,Indiana,home,Maryland,favorite,14+,45-54.5,mid_5_9,-14.166666666666666,14.166666666666666,50.0,3,27.0,12.833333333333334,12.833333333333334,True,18.38797761857885,1.964312904943589,1.964312904943589,0.04518157445876314,0.04518157445876314,football_lab_edge|elo_edge|efficiency_power_edge,0.07248874924268116,0.07248874924268116,2,structural+market,opposes,-0.20923828910395828,3.6679724242556073,-0.06666666666666643,-10.575007815909084,0.5899225972304745,-0.09613283165710321,weak_<0.25,weak_<0.25,weak_any_<0.25
401520286,2023,5,2023-09-30T19:30:00+00:00,Nebraska,Michigan,away,Michigan,favorite,14+,<45,mid_5_9,17.166666666666668,-17.166666666666668,39.5,3,-38.0,-20.833333333333332,20.833333333333332,True,-15.246756972525315,-1.628749071861488,1.628749071861488,-0.1541476204139967,0.1541476204139967,football_lab_edge|elo_edge|efficiency_power_edge,-0.4944165191540686,0.4944165191540686,2,structural+market,agrees,-0.6000536219507969,-3.8467316448233397,0.8666666666666671,4.5625772671060325,-4.023624081532446,-0.2756897605656237,weak_<0.25,moderate_0.25_0.50,weak_any_<0.25
401531878,2023,5,2023-09-30T23:00:00+00:00,Georgia Southern,Coastal Carolina,away,Coastal Carolina,underdog,3-6.5,55-64.5,mid_5_9,-6.166666666666667,6.166666666666667,64.66666666666667,3,10.0,3.833333333333333,-3.833333333333333,False,-11.610747685423027,-1.2403289794891021,1.2403289794891021,-0.29837786149634254,0.29837786149634254,football_lab_edge|elo_edge|efficiency_power_edge,-0.41603579915824235,0.41603579915824235,2,structural+market,agrees,-0.32909988840511584,-3.6598246460839334,0.6533333333333333,-1.8070169085522343,-3.3857518821110872,-0.15120226945987753,moderate_0.25_0.50,moderate_0.25_0.50,moderate_both_>=0.25
401520281,2023,5,2023-09-30T23:30:00+00:00,Iowa,Michigan State,away,Michigan State,underdog,7-13.5,<45,mid_5_9,-11.5,11.5,36.5,3,10.0,-1.5,1.5,True,-12.975224902161992,-1.386090534181978,1.386090534181978,-0.4653158686586835,0.4653158686586835,football_lab_edge|elo_edge|efficiency_power_edge,-0.034119106680862994,0.034119106680862994,2,structural+market,agrees,-0.4815138393318218,-2.2542127157335017,-2.16,-7.133435974372901,-0.2776655996777393,-0.2212276206963871,moderate_0.25_0.50,weak_<0.25,weak_any_<0.25
401520310,2023,6,2023-10-07T19:30:00+00:00,Texas A&M,Alabama,away,Alabama,favorite,<3,45-54.5,mid_5_9,2.0,-2.0,45.5,3,-6.0,-4.0,4.0,True,-10.328925316749338,-1.1033971062369263,1.1033971062369263,-0.3594455874930165,0.3594455874930165,football_lab_edge|elo_edge|efficiency_power_edge,-0.43627170935788623,0.43627170935788623,2,structural+market,agrees,-0.9922605883006831,-2.099967061460167,-5.18,4.158449663760953,-3.5504342752688345,-0.4558860641786964,moderate_0.25_0.50,moderate_0.25_0.50,moderate_both_>=0.25
401525858,2023,6,2023-10-08T00:00:00+00:00,Baylor,Texas Tech,away,Texas Tech,favorite,<3,55-64.5,mid_5_9,2.1666666666666665,-2.1666666666666665,59.5,3,-25.0,-22.833333333333332,22.833333333333332,True,-11.581623359087493,-1.2372177460921856,1.2372177460921856,-0.42841941495552077,0.42841941495552077,football_lab_edge|elo_edge|efficiency_power_edge,-0.20171705850589133,0.20171705850589133,2,structural+market,agrees,-1.148777374316563,-5.633113480737528,0.7066666666666666,-0.7307542742711894,-1.6415989005563039,-0.5277964296572621,moderate_0.25_0.50,weak_<0.25,weak_any_<0.25
401531371,2023,7,2023-10-13T23:00:00+00:00,Memphis,Tulane,home,Memphis,underdog,3-6.5,55-64.5,mid_5_9,4.333333333333333,-4.333333333333333,55.5,3,-10.0,-5.666666666666667,-5.666666666666667,False,10.811862511950764,1.154987323741484,1.154987323741484,0.455671831365333,0.455671831365333,football_lab_edge|elo_edge|efficiency_power_edge,0.16890834169051258,0.16890834169051258,2,structural+market,opposes,-0.9316230954718654,1.6868642699226024,3.753333333333333,4.854740813873907,1.37459741911632,-0.4280266608391608,moderate_0.25_0.50,weak_<0.25,weak_any_<0.25
401525523,2023,7,2023-10-15T00:00:00+00:00,Duke,NC State,home,Duke,favorite,3-6.5,<45,mid_5_9,-3.6666666666666665,3.6666666666666665,43.0,3,21.0,17.333333333333332,17.333333333333332,True,15.185483406882293,1.6222034659106257,1.6222034659106257,0.8697392864589432,0.8697392864589432,football_lab_edge|elo_edge|efficiency_power_edge,0.42974076140387424,0.42974076140387424,2,structural+market,opposes,-0.6978418529232213,3.9934864379095356,4.393333333333333,13.239740527523109,3.4972845959094987,-0.3206177686580975,strong_>=0.50,moderate_0.25_0.50,moderate_both_>=0.25
401525529,2023,8,2023-10-22T00:00:00+00:00,Miami,Clemson,home,Miami,underdog,3-6.5,45-54.5,mid_5_9,5.166666666666667,-5.166666666666667,46.0,3,8.0,13.166666666666668,13.166666666666668,True,9.621363080094916,1.0278111086171158,1.0278111086171158,0.6145645479290387,0.6145645479290387,football_lab_edge|elo_edge|efficiency_power_edge,0.14911617563728582,0.14911617563728582,2,structural+market,opposes,-0.9316230954718654,4.105831782946238,0.2666666666666666,11.72478408887479,1.2135262718704567,-0.4280266608391608,strong_>=0.50,weak_<0.25,weak_any_<0.25
401531897,2023,8,2023-10-22T00:00:00+00:00,Louisiana,Georgia State,away,Georgia State,underdog,3-6.5,55-64.5,mid_5_9,-3.1666666666666665,3.1666666666666665,62.0,3,-3.0,-6.166666666666666,6.166666666666666,True,-15.973928961503008,-1.706429899611635,1.706429899611635,-0.48301730305011875,0.48301730305011875,football_lab_edge|elo_edge|efficiency_power_edge,-0.2695223414966636,0.2695223414966636,2,structural+market,agrees,-0.8325632537632354,-2.1133226441333695,-0.2666666666666666,-12.930453963175044,-2.1934068578704835,-0.38251442152705456,moderate_0.25_0.50,moderate_0.25_0.50,moderate_both_>=0.25
401531899,2023,9,2023-10-28T22:00:00+00:00,Coastal Carolina,Marshall,home,Coastal Carolina,underdog,3-6.5,45-54.5,mid_5_9,3.6666666666666665,-3.6666666666666665,46.333333333333336,3,28.0,31.666666666666668,31.666666666666668,True,10.495920403559454,1.1212365125537933,1.1212365125537933,1.095298208153906,1.095298208153906,football_lab_edge|elo_edge|efficiency_power_edge,0.4361327028528934,0.4361327028528934,2,structural+market,opposes,-0.3232088768231356,7.23059814037627,2.0866666666666664,17.329394179362836,3.5493030227735987,-0.14849569205893548,strong_>=0.50,moderate_0.25_0.50,moderate_both_>=0.25
401532435,2023,10,2023-11-01T23:00:00+00:00,Bowling Green,Ball State,home,Bowling Green,favorite,3-6.5,<45,late_10_plus,-5.166666666666667,5.166666666666667,39.5,3,3.0,-2.166666666666667,-2.166666666666667,False,13.671687776692302,1.4604908320631178,1.4604908320631178,0.10078617564113039,0.10078617564113039,football_lab_edge|elo_edge|efficiency_power_edge,0.055284227161666685,0.055284227161666685,2,structural+market,agrees,0.4418984466144775,1.172124621500954,1.8933333333333326,-4.2420223985064975,0.4499100234700597,0.20302665042734447,weak_<0.25,weak_<0.25,weak_any_<0.25
401525539,2023,10,2023-11-02T23:30:00+00:00,Duke,Wake Forest,home,Duke,favorite,3-6.5,<45,late_10_plus,-6.666666666666667,6.666666666666667,40.833333333333336,3,3.0,-3.666666666666667,-3.666666666666667,False,15.54810803325977,1.6609411807381618,1.6609411807381618,0.29064669990183084,0.29064669990183084,football_lab_edge|elo_edge|efficiency_power_edge,0.6771802660081159,0.6771802660081159,2,structural+market,opposes,-0.10545613549712064,2.0505758910363996,1.673333333333333,1.4549896653113832,5.510978537915183,-0.04845096451690296,moderate_0.25_0.50,strong_>=0.50,moderate_both_>=0.25
